date,appliances,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,wind_speed,visibility,tdew_point,weekstatus,day_of_week,hour,hour_category,energy_consuption
1/27/2016 0:20,50,10,21.29,45.05,20.70,44.00,20.79,44.90,21.23,45.00,17.95,65.16,9.69,88.23,18.39,45.00,17.89,49.20,17.07,47.47,9.87,759.37,80.33,10.00,40.00,6.53,Weekday,Wednesday,0,Morning,60
1/29/2016 0:20,40,0,18.70,43.50,17.79,44.09,19.55,43.07,17.50,43.79,17.00,51.42,1.00,96.80,17.71,38.93,17.79,45.20,16.70,43.73,3.13,765.17,85.00,5.00,40.00,0.83,Weekday,Friday,0,Morning,40
1/30/2016 0:20,40,0,20.00,43.76,19.39,43.20,19.96,44.59,16.60,46.29,16.70,51.79,9.10,85.37,16.81,42.40,19.10,51.90,16.29,47.79,9.10,760.00,82.00,9.33,40.00,6.17,Weekend,Saturday,0,Morning,40
1/31/2016 0:20,50,0,21.57,42.20,20.73,41.36,20.79,44.59,18.67,43.09,18.38,53.23,3.90,99.40,17.00,39.49,20.70,50.61,16.50,47.40,4.43,754.77,86.67,4.67,32.67,2.40,Weekend,Sunday,0,Morning,50
2/2/2016 0:20,60,30,22.89,45.40,22.00,44.47,23.23,45.23,21.50,48.90,20.28,61.76,10.19,99.90,18.81,45.76,20.89,55.73,17.89,50.59,10.23,759.60,95.00,8.33,55.00,9.43,Weekday,Tuesday,0,Morning,90
2/3/2016 0:20,60,20,21.79,44.59,21.23,42.73,21.69,45.49,21.50,45.83,20.00,67.43,4.37,95.76,18.54,40.99,21.49,52.10,18.03,46.70,5.27,758.50,84.00,5.33,40.00,2.73,Weekday,Wednesday,0,Morning,80
2/5/2016 0:20,40,10,22.39,44.06,21.53,43.06,22.00,44.21,21.20,46.29,19.12,70.96,7.73,95.73,18.50,41.20,21.29,53.28,18.29,47.09,7.20,765.20,94.33,1.67,31.33,6.40,Weekday,Friday,0,Morning,50
2/7/2016 0:20,40,0,22.70,43.20,22.00,42.79,21.60,44.70,19.10,44.43,19.29,63.83,10.60,60.87,18.79,40.01,22.31,51.17,19.00,48.36,10.70,742.43,65.33,8.67,40.00,4.43,Weekend,Sunday,0,Morning,40
2/8/2016 0:20,20,0,22.00,42.13,21.07,41.56,21.53,43.50,22.73,41.23,19.71,89.21,7.50,70.73,18.97,37.53,22.39,49.30,18.82,42.70,7.53,743.27,77.67,13.00,30.00,3.77,Weekday,Monday,0,Morning,20
2/10/2016 0:20,70,0,22.39,42.50,21.70,40.59,22.60,43.29,19.10,40.79,19.29,50.70,2.40,92.19,20.02,39.90,23.10,46.05,18.89,43.33,3.10,738.80,88.00,6.67,48.00,1.30,Weekday,Wednesday,0,Morning,70
2/11/2016 0:20,50,20,21.17,43.40,20.60,41.29,20.89,42.27,20.10,44.73,19.70,72.58,2.54,91.15,20.20,40.38,23.05,48.03,18.89,43.20,3.43,747.43,97.33,3.00,63.33,3.00,Weekday,Thursday,0,Morning,70
2/12/2016 0:20,80,0,22.10,41.40,21.23,40.50,21.50,42.59,20.63,41.79,19.29,56.46,2.76,91.87,20.10,39.70,23.20,47.92,18.60,43.29,3.00,748.00,95.00,2.67,23.67,2.23,Weekday,Friday,0,Morning,80
2/13/2016 0:20,60,0,21.50,38.40,19.50,38.70,21.00,39.40,19.89,39.90,20.13,79.33,1.60,84.40,19.50,34.01,22.98,43.78,18.50,39.86,1.27,741.57,89.33,1.67,25.33,-0.27,Weekend,Saturday,0,Morning,60
2/14/2016 0:20,60,10,21.70,39.93,19.89,40.79,21.39,40.53,19.20,41.09,18.20,52.09,3.40,92.17,19.10,37.46,21.73,44.87,18.00,42.36,2.83,733.00,98.33,2.33,26.00,2.60,Weekend,Sunday,0,Morning,70
2/15/2016 0:20,50,0,20.60,41.20,18.82,41.16,20.23,41.77,19.15,40.50,18.70,69.39,2.79,91.00,19.41,37.10,22.19,43.30,17.70,41.43,2.57,747.20,92.33,5.33,37.33,1.43,Weekday,Monday,0,Morning,50
2/16/2016 0:20,60,30,21.39,39.09,19.23,40.03,21.00,39.53,22.13,37.83,19.20,43.00,-1.79,81.12,19.20,31.82,21.70,40.47,18.00,39.26,-0.60,768.73,90.67,1.67,28.00,-2.00,Weekday,Tuesday,0,Morning,90
2/17/2016 0:20,40,0,21.60,35.13,19.36,35.26,20.39,37.06,19.79,34.90,19.29,56.53,-4.56,76.53,19.57,28.23,21.79,38.86,18.20,39.09,-3.23,768.10,89.33,1.33,63.67,-4.80,Weekday,Wednesday,0,Morning,40
2/19/2016 0:20,50,0,21.20,35.26,19.70,35.93,19.85,37.08,18.89,36.50,17.20,44.83,1.67,79.19,17.50,31.20,20.39,39.92,17.50,38.20,0.23,758.13,99.00,1.00,10.67,0.07,Weekday,Friday,0,Morning,50
2/20/2016 0:20,30,0,19.70,36.59,17.89,37.79,20.89,36.05,18.10,36.70,17.10,43.40,5.47,69.87,18.00,31.00,19.65,38.55,17.60,37.83,6.17,757.17,72.67,9.00,40.00,1.53,Weekend,Saturday,0,Morning,30
2/21/2016 0:20,50,0,21.79,43.40,20.46,43.56,21.79,42.00,23.07,43.20,18.39,54.79,10.39,92.90,18.10,42.15,21.50,52.29,18.00,44.90,10.73,754.83,90.00,10.67,38.00,9.10,Weekend,Sunday,0,Morning,50
2/22/2016 0:20,50,20,22.03,44.53,20.79,44.40,21.89,44.06,22.29,45.27,18.60,56.90,10.19,79.93,18.50,43.26,22.00,52.30,18.43,46.73,10.20,753.60,84.00,8.33,40.00,7.57,Weekday,Monday,0,Morning,70
2/23/2016 0:20,80,20,21.53,43.59,20.10,44.09,21.39,42.26,21.60,43.59,19.44,53.42,4.43,87.19,19.29,43.16,21.79,48.93,18.50,44.97,4.27,753.83,92.33,2.33,56.67,3.07,Weekday,Tuesday,0,Morning,100
2/24/2016 0:20,50,0,21.50,40.70,19.50,41.13,20.96,40.40,20.57,38.53,19.20,76.38,-0.50,84.23,19.00,37.53,20.70,45.79,18.20,41.35,0.33,760.63,96.67,1.67,34.33,-0.13,Weekday,Wednesday,0,Morning,50
2/26/2016 0:20,30,0,21.50,39.16,19.73,39.47,21.29,38.09,21.68,36.30,19.33,44.09,2.59,80.30,19.26,35.97,21.26,41.23,17.89,38.07,1.93,757.10,94.33,1.33,52.33,1.07,Weekday,Friday,0,Morning,30
2/27/2016 0:20,40,0,20.96,37.36,19.29,36.95,20.50,37.06,19.79,35.20,19.48,68.81,1.03,64.62,18.71,34.54,20.70,43.03,17.70,38.50,1.87,750.87,83.00,2.33,20.67,-0.77,Weekend,Saturday,0,Morning,40
3/1/2016 0:20,60,20,21.70,35.43,19.29,37.29,21.10,35.29,21.76,33.90,18.93,40.59,-2.09,69.69,20.20,27.73,22.39,39.50,18.29,38.90,-1.23,763.50,93.33,1.00,58.00,-2.13,Weekday,Tuesday,0,Morning,80
3/2/2016 0:20,60,0,21.00,40.20,19.39,41.70,20.50,38.50,19.60,39.43,19.20,48.60,8.23,86.83,18.50,35.73,20.79,47.27,17.96,40.59,8.50,749.97,90.67,8.67,31.33,7.07,Weekday,Wednesday,0,Morning,60
3/3/2016 0:20,50,0,21.53,37.56,19.89,36.93,20.73,38.50,20.17,36.09,18.46,49.86,0.73,81.50,18.53,32.00,21.29,42.60,18.20,39.07,1.77,744.57,92.33,4.33,40.00,0.63,Weekday,Thursday,0,Morning,50
3/4/2016 0:20,40,0,22.13,36.90,20.29,37.29,20.79,37.90,19.86,35.37,19.06,52.47,1.64,78.46,19.10,31.44,21.50,41.88,18.47,39.30,2.87,747.67,84.67,3.33,32.67,0.50,Weekday,Friday,0,Morning,40
3/7/2016 0:20,30,10,19.89,37.70,17.60,39.70,20.10,39.13,20.26,37.57,17.79,66.89,-0.90,77.40,17.89,31.76,21.50,42.63,17.57,37.33,0.00,747.70,98.00,1.00,48.00,-0.30,Weekday,Monday,0,Morning,40
3/8/2016 0:20,70,20,20.79,38.09,18.26,40.59,21.00,36.90,20.82,36.23,18.29,47.96,0.77,78.03,18.36,34.26,20.50,41.46,17.50,36.53,0.30,753.73,96.67,1.00,59.33,-0.13,Weekday,Tuesday,0,Morning,90
3/10/2016 0:20,60,30,20.67,36.79,18.00,39.79,20.00,37.53,21.10,35.56,18.23,57.03,5.19,48.49,18.20,34.13,20.53,41.80,17.29,36.97,3.67,750.90,78.67,1.67,25.00,0.30,Weekday,Thursday,0,Morning,90
3/11/2016 0:20,50,0,21.50,37.90,18.70,39.90,21.10,37.90,20.60,33.70,18.32,51.56,1.83,58.23,19.67,34.00,21.79,40.22,18.20,40.00,1.90,763.00,84.67,1.00,60.33,-0.43,Weekday,Friday,0,Morning,50
3/12/2016 0:20,50,0,21.00,36.56,18.32,39.76,20.10,36.53,19.70,34.79,18.79,42.66,3.33,59.47,20.00,29.89,22.10,41.87,18.50,39.66,5.07,766.50,84.00,2.33,48.00,2.53,Weekend,Saturday,0,Morning,50
1/12/2016 0:30,50,20,21.26,45.09,20.60,44.03,20.10,45.50,20.50,47.23,19.17,50.36,5.53,89.19,17.79,44.96,19.39,51.86,16.89,45.90,5.20,737.20,92.00,6.00,31.00,4.00,Weekday,Tuesday,0,Morning,70
1/13/2016 0:30,30,0,19.39,43.29,18.69,43.31,19.89,44.79,18.89,43.70,17.29,51.59,5.73,84.03,17.89,43.16,18.75,52.19,17.00,47.13,5.65,747.80,84.00,8.00,33.50,3.10,Weekday,Wednesday,0,Morning,30
1/14/2016 0:30,60,0,19.20,42.06,18.60,41.29,20.20,43.50,18.70,41.47,18.20,67.06,1.39,89.73,18.10,40.26,19.57,49.43,16.67,43.63,2.85,755.10,89.50,5.00,28.00,1.30,Weekday,Thursday,0,Morning,60
1/15/2016 0:30,60,0,23.70,39.43,22.79,39.33,21.20,43.29,18.70,43.93,18.70,55.70,1.13,92.99,18.60,41.86,19.60,48.79,17.10,46.33,0.40,749.25,97.00,9.50,43.00,0.00,Weekday,Friday,0,Morning,60
1/16/2016 0:30,20,0,22.79,40.09,22.00,39.13,21.00,41.90,20.93,43.70,20.07,58.03,2.09,94.50,18.70,40.53,20.60,47.97,17.89,47.00,2.33,761.27,96.50,3.50,31.00,1.77,Weekend,Saturday,0,Morning,20
1/17/2016 0:30,60,0,22.32,39.36,21.36,38.23,21.39,42.29,20.89,41.29,18.60,53.00,0.50,96.50,19.70,39.40,21.36,46.80,17.70,42.36,0.65,764.50,96.00,2.50,42.50,0.10,Weekend,Sunday,0,Morning,60
1/18/2016 0:30,30,20,21.67,40.00,20.00,40.00,20.29,39.70,21.10,39.93,19.29,65.90,-4.48,89.32,20.26,37.26,21.70,45.56,17.60,38.47,-3.05,763.35,86.00,2.00,26.50,-5.15,Weekday,Monday,0,Morning,50
1/19/2016 0:30,40,0,20.29,39.53,19.00,39.29,19.86,40.22,20.10,38.53,17.50,64.52,-6.03,83.59,17.94,33.63,20.10,44.62,16.79,39.06,-4.55,756.60,89.00,1.00,65.00,-6.10,Weekday,Tuesday,0,Morning,40
1/20/2016 0:30,30,0,19.70,38.90,18.70,39.16,19.10,39.09,18.36,37.82,17.70,51.69,-5.13,87.30,17.39,32.29,20.13,43.72,16.39,39.79,-4.65,758.75,94.00,1.50,54.50,-5.55,Weekday,Wednesday,0,Morning,30
1/21/2016 0:30,20,0,19.60,38.29,19.07,38.00,18.70,39.66,18.82,37.90,16.79,57.85,0.67,96.87,16.20,33.59,19.70,45.99,15.89,40.90,-0.50,762.00,89.00,2.00,58.50,-2.10,Weekday,Thursday,0,Morning,20
1/25/2016 0:30,40,0,21.29,42.36,20.50,41.76,20.29,44.40,18.00,47.00,18.28,57.52,8.46,99.90,16.27,44.09,18.29,50.09,16.29,49.79,8.05,766.90,94.50,2.00,62.00,7.20,Weekday,Monday,0,Morning,40
1/26/2016 0:30,100,20,21.26,43.16,20.70,42.59,20.60,44.40,22.06,44.63,17.89,51.45,9.26,97.03,17.79,41.95,18.70,48.08,17.00,47.59,9.70,764.20,87.00,4.00,25.50,7.60,Weekday,Tuesday,0,Morning,120
1/28/2016 0:30,50,0,19.10,47.20,18.46,47.06,19.79,45.36,18.10,48.33,17.39,54.00,9.80,99.90,17.52,45.59,17.59,51.52,17.00,49.23,9.90,756.20,95.50,5.00,44.00,9.20,Weekday,Thursday,0,Morning,50
1/29/2016 0:30,20,0,18.70,43.50,17.79,44.09,19.57,43.00,17.46,43.76,17.00,51.40,1.00,96.93,17.70,38.97,17.79,45.20,16.70,43.70,3.20,765.15,84.50,5.00,40.00,0.80,Weekday,Friday,0,Morning,20
1/30/2016 0:30,40,0,19.96,43.79,19.36,43.23,20.00,44.59,16.60,46.29,16.70,51.79,9.10,85.09,16.81,42.40,19.04,52.02,16.29,47.86,9.10,759.90,82.00,9.50,40.00,6.15,Weekend,Saturday,0,Morning,40
1/31/2016 0:30,50,0,21.50,42.20,20.67,41.36,20.89,44.70,18.60,43.09,18.31,53.42,3.90,99.40,17.00,39.50,20.70,50.78,16.50,47.47,4.40,754.80,86.50,4.50,34.50,2.35,Weekend,Sunday,0,Morning,50
2/1/2016 0:30,50,10,22.10,46.59,21.20,46.26,21.60,46.40,19.20,49.59,20.00,53.02,11.39,99.90,19.01,50.24,21.69,55.99,17.36,51.79,11.50,755.90,92.50,8.50,33.50,10.25,Weekday,Monday,0,Morning,60
2/3/2016 0:30,50,20,21.73,44.59,21.17,42.70,21.62,45.34,21.50,45.83,19.93,67.09,4.30,95.69,18.56,41.03,21.40,51.94,18.10,47.07,5.20,758.50,83.50,5.00,40.00,2.60,Weekday,Wednesday,0,Morning,70
2/6/2016 0:30,50,0,22.20,44.93,21.53,43.70,22.60,45.09,20.10,47.70,18.70,56.29,9.50,87.99,18.60,43.29,20.79,53.94,18.76,49.47,9.45,757.15,84.50,5.00,40.00,6.90,Weekend,Saturday,0,Morning,50
2/7/2016 0:30,50,0,22.70,43.29,22.00,42.82,21.60,44.70,19.10,44.50,19.31,63.54,10.60,60.53,18.79,40.06,22.29,51.32,19.00,48.43,10.75,742.35,65.00,8.50,40.00,4.40,Weekend,Sunday,0,Morning,50
2/8/2016 0:30,40,0,21.93,42.26,21.00,41.50,21.50,43.50,22.53,41.43,19.66,88.83,7.59,70.47,18.94,37.65,22.39,49.53,18.89,43.03,7.65,743.15,77.00,13.00,32.50,3.75,Weekday,Monday,0,Morning,40
2/9/2016 0:30,40,0,22.82,42.59,22.20,41.20,23.39,42.59,21.43,43.63,20.82,48.66,5.87,75.43,19.14,37.23,22.29,48.79,18.96,43.56,6.30,744.75,79.50,10.50,25.00,2.95,Weekday,Tuesday,0,Morning,40
2/10/2016 0:30,80,10,22.36,42.40,21.63,40.53,22.60,43.29,19.10,40.90,19.29,50.70,2.40,92.12,20.00,39.93,23.10,46.09,18.96,43.47,3.15,738.85,88.00,7.00,52.00,1.35,Weekday,Wednesday,0,Morning,90
2/11/2016 0:30,30,0,21.10,43.33,20.60,41.26,20.82,42.20,20.10,44.66,19.66,71.85,2.86,91.79,20.20,40.31,23.01,48.02,18.89,43.20,3.55,747.50,97.50,3.00,63.50,3.15,Weekday,Thursday,0,Morning,30
2/12/2016 0:30,60,0,22.10,41.50,21.20,40.59,21.50,42.59,20.50,41.90,19.27,56.41,2.70,91.80,20.10,39.72,23.20,47.66,18.60,43.43,3.00,747.95,95.00,2.50,23.00,2.25,Weekday,Friday,0,Morning,60
2/13/2016 0:30,60,0,21.39,38.29,19.50,38.70,21.00,39.40,19.82,39.50,20.07,78.17,1.57,84.30,19.50,34.06,22.92,43.89,18.50,40.13,1.20,741.55,89.50,1.50,25.00,-0.30,Weekend,Saturday,0,Morning,60
2/14/2016 0:30,40,0,21.63,39.86,19.89,40.79,21.39,40.59,19.20,41.09,18.19,52.09,3.40,92.19,19.10,37.55,21.70,45.05,18.00,42.63,2.80,733.05,98.50,2.50,23.50,2.60,Weekend,Sunday,0,Morning,40
2/15/2016 0:30,60,10,20.60,41.20,18.79,41.20,20.23,41.83,19.10,40.50,18.68,68.65,2.86,91.59,19.40,37.28,22.14,43.53,17.70,41.56,2.55,747.35,92.50,5.50,44.00,1.45,Weekday,Monday,0,Morning,70
2/16/2016 0:30,60,30,21.29,39.09,19.20,40.13,21.00,39.59,22.07,37.76,19.20,43.00,-1.79,82.03,19.20,31.89,21.67,40.50,18.00,39.43,-0.60,768.80,90.00,1.50,27.50,-2.10,Weekday,Tuesday,0,Morning,90
2/17/2016 0:30,50,0,21.60,35.33,19.29,35.20,20.39,37.09,19.70,35.00,19.29,55.90,-4.43,77.17,19.50,28.36,21.79,38.90,18.20,39.09,-3.35,767.95,90.00,1.50,63.50,-4.80,Weekday,Wednesday,0,Morning,50
2/18/2016 0:30,50,0,20.89,35.70,19.00,37.00,19.89,37.00,18.50,35.70,18.79,42.05,-2.03,81.37,18.70,29.55,21.50,40.36,18.00,38.36,-0.35,755.40,90.50,3.00,61.50,-1.70,Weekday,Thursday,0,Morning,50
2/19/2016 0:30,60,0,21.10,35.33,19.63,35.95,19.89,37.20,18.89,36.50,17.15,44.90,1.53,79.67,17.50,31.29,20.39,40.10,17.46,38.29,0.20,758.20,99.00,1.00,10.50,0.05,Weekday,Friday,0,Morning,60
2/21/2016 0:30,50,0,21.79,43.40,20.39,43.50,21.79,42.00,22.86,43.20,18.39,54.79,10.36,92.90,18.10,42.06,21.50,52.36,18.00,44.97,10.65,754.90,90.50,10.50,44.50,9.10,Weekend,Sunday,0,Morning,50
2/23/2016 0:30,70,20,21.50,43.59,20.02,44.02,21.36,42.20,21.63,43.63,19.39,53.12,4.40,87.09,19.29,43.23,21.73,48.73,18.56,45.00,4.20,753.80,92.00,2.00,52.50,2.95,Weekday,Tuesday,0,Morning,90
2/24/2016 0:30,50,0,21.43,40.57,19.43,41.13,20.93,40.50,20.50,38.53,19.20,75.32,-0.43,84.56,19.00,37.59,20.67,45.83,18.25,41.58,0.45,760.65,96.50,1.50,41.50,-0.05,Weekday,Wednesday,0,Morning,50
2/25/2016 0:30,60,20,21.60,37.50,19.73,38.59,20.60,38.59,22.43,36.93,18.93,52.47,-0.87,83.23,19.70,35.54,22.26,41.76,18.09,38.15,0.30,755.80,88.50,2.00,20.50,-1.45,Weekday,Thursday,0,Morning,80
2/26/2016 0:30,40,10,21.39,39.20,19.70,39.40,21.29,38.03,21.60,36.20,19.30,44.09,2.50,80.50,19.29,36.13,21.20,41.36,17.89,38.33,1.90,757.05,94.00,1.50,52.00,1.00,Weekday,Friday,0,Morning,50
2/27/2016 0:30,40,0,20.89,37.29,19.26,36.97,20.50,37.09,19.70,35.20,19.39,67.88,1.17,64.69,18.73,34.69,20.60,42.86,17.70,38.50,1.95,750.80,82.00,2.50,21.00,-0.85,Weekend,Saturday,0,Morning,40
2/28/2016 0:30,40,0,21.13,35.20,19.39,35.07,20.89,36.09,19.29,33.23,17.79,52.54,0.60,55.10,19.67,31.91,22.23,39.00,18.00,38.83,0.95,753.90,73.50,4.50,22.00,-3.30,Weekend,Sunday,0,Morning,40
2/29/2016 0:30,50,0,19.96,33.50,18.00,34.43,19.60,35.40,18.79,32.79,18.20,70.93,1.10,53.36,20.13,33.06,21.29,40.15,18.20,38.59,1.55,760.75,71.50,6.00,40.00,-3.10,Weekday,Monday,0,Morning,50
3/3/2016 0:30,40,0,21.55,37.59,19.82,36.93,20.79,38.50,20.10,36.09,18.39,49.79,0.87,81.50,18.57,32.09,21.29,43.37,18.20,39.26,1.90,744.50,91.50,4.50,40.00,0.65,Weekday,Thursday,0,Morning,40
3/4/2016 0:30,40,0,22.10,36.90,20.20,37.20,20.79,37.90,19.79,35.29,19.00,52.56,1.70,78.46,19.10,31.50,21.50,42.12,18.50,39.42,2.95,747.50,84.00,3.50,34.50,0.45,Weekday,Friday,0,Morning,40
3/5/2016 0:30,50,0,21.17,37.40,18.57,39.90,21.39,37.63,19.29,36.26,18.70,45.83,1.10,77.69,18.60,32.20,21.60,41.06,18.29,39.03,0.55,740.50,97.00,1.00,62.00,0.15,Weekend,Saturday,0,Morning,50
3/7/2016 0:30,40,10,19.89,37.70,17.60,39.70,20.10,39.33,20.53,37.57,17.73,66.17,-0.75,77.30,17.89,31.76,21.43,42.63,17.57,37.47,0.00,747.70,98.00,1.00,47.50,-0.30,Weekday,Monday,0,Morning,50
3/8/2016 0:30,60,20,20.76,38.20,18.20,40.59,21.00,36.90,20.76,36.33,18.29,47.27,0.63,78.03,18.29,34.36,20.50,42.00,17.50,36.66,0.25,753.80,97.00,1.00,57.00,-0.15,Weekday,Tuesday,0,Morning,80
3/9/2016 0:30,50,10,20.60,37.70,17.73,40.70,20.10,38.09,19.29,35.29,18.20,47.29,5.09,75.03,18.39,34.33,20.50,41.36,17.50,38.40,4.60,753.60,73.50,6.00,40.00,0.25,Weekday,Wednesday,0,Morning,60
1/12/2016 0:40,310,10,21.20,45.09,20.60,44.09,20.10,45.50,20.43,47.23,19.10,50.29,5.40,89.40,17.79,45.22,19.39,52.00,16.89,45.97,5.17,737.30,92.00,6.00,34.00,3.97,Weekday,Tuesday,0,Morning,320
1/13/2016 0:40,20,0,19.39,43.36,18.68,43.40,19.89,44.79,18.89,43.70,17.29,51.59,5.53,86.56,17.89,43.20,18.82,52.25,17.00,47.26,5.53,747.93,85.33,8.00,31.33,3.23,Weekday,Wednesday,0,Morning,20
1/15/2016 0:40,50,0,23.79,39.26,22.79,39.29,21.20,43.36,18.67,43.86,18.63,55.63,0.87,94.27,18.60,41.90,19.57,48.79,17.10,46.40,0.27,749.23,98.00,9.67,40.00,0.00,Weekday,Friday,0,Morning,50
1/16/2016 0:40,40,0,22.79,40.16,22.00,39.26,21.00,41.90,20.76,43.70,20.00,57.43,2.09,94.52,18.70,40.66,20.50,48.13,17.89,47.00,2.30,761.33,96.33,3.67,32.00,1.73,Weekend,Saturday,0,Morning,40
1/18/2016 0:40,40,0,21.60,40.19,19.95,40.00,20.26,39.76,21.10,40.00,19.29,65.50,-4.54,88.62,20.20,37.20,21.60,45.47,17.60,38.59,-3.13,763.23,86.00,2.00,27.00,-5.23,Weekday,Monday,0,Morning,40
1/19/2016 0:40,50,0,20.23,39.46,18.89,39.26,19.79,40.09,20.03,38.59,17.48,64.20,-5.84,84.93,17.91,33.69,20.10,44.72,16.89,39.23,-4.57,756.60,89.67,1.00,65.00,-6.03,Weekday,Tuesday,0,Morning,50
1/21/2016 0:40,30,0,19.57,38.43,19.00,38.06,18.63,39.59,18.70,38.00,16.72,57.79,0.67,96.93,16.20,33.59,19.70,46.29,15.89,40.97,-0.67,762.07,89.33,2.00,57.67,-2.20,Weekday,Thursday,0,Morning,30
1/22/2016 0:40,50,0,20.29,37.20,19.39,36.76,19.39,39.90,16.96,38.09,17.50,44.15,-1.63,94.73,16.62,32.09,19.39,44.16,15.89,40.86,-0.20,765.10,88.67,3.33,61.00,-1.83,Weekday,Friday,0,Morning,50
1/25/2016 0:40,50,0,21.29,42.40,20.39,41.79,20.29,44.40,18.00,47.00,18.20,57.30,8.39,99.90,16.28,44.03,18.27,50.07,16.29,49.79,8.07,766.87,94.33,2.00,62.00,7.20,Weekday,Monday,0,Morning,50
1/26/2016 0:40,40,30,21.20,43.09,20.70,42.59,20.60,44.40,22.46,44.30,17.88,51.59,9.03,98.50,17.79,41.94,18.69,48.15,17.00,47.59,9.50,764.23,88.00,4.00,25.00,7.57,Weekday,Tuesday,0,Morning,70
1/27/2016 0:40,50,0,21.20,44.79,20.70,43.93,20.70,44.43,20.93,45.16,17.89,63.54,9.73,87.90,18.29,45.14,17.89,49.20,17.10,47.59,9.83,759.23,80.67,10.00,40.00,6.57,Weekday,Wednesday,0,Morning,50
1/29/2016 0:40,20,0,18.70,43.50,17.79,44.09,19.57,42.97,17.39,43.70,17.00,51.40,1.10,97.00,17.70,38.93,17.79,45.20,16.70,43.70,3.27,765.13,84.00,5.00,40.00,0.77,Weekday,Friday,0,Morning,20
1/30/2016 0:40,40,0,19.89,43.79,19.29,43.36,20.00,44.59,16.60,46.29,16.70,51.79,9.10,84.69,16.79,42.40,19.00,52.05,16.29,48.00,9.10,759.80,82.00,9.67,40.00,6.13,Weekend,Saturday,0,Morning,40
1/31/2016 0:40,50,0,21.46,42.16,20.60,41.29,20.89,44.70,18.57,43.20,18.29,53.58,3.90,99.33,17.00,39.50,20.65,50.94,16.60,47.53,4.37,754.83,86.33,4.33,36.33,2.30,Weekend,Sunday,0,Morning,50
2/2/2016 0:40,60,20,22.79,45.40,21.89,44.62,23.29,45.40,21.50,49.03,20.21,61.24,10.19,99.90,18.79,45.81,20.85,56.11,17.89,50.76,10.27,759.60,95.00,7.67,49.00,9.47,Weekday,Tuesday,0,Morning,80
2/4/2016 0:40,40,0,22.00,43.00,21.20,41.90,22.50,43.93,20.70,42.20,19.12,60.86,2.36,86.83,18.60,38.00,22.82,46.88,18.29,46.16,2.20,765.50,90.67,2.67,32.67,0.77,Weekday,Thursday,0,Morning,40
2/5/2016 0:40,20,0,22.29,44.29,21.42,43.24,21.93,44.20,21.20,46.03,19.10,70.15,7.43,95.66,18.50,41.28,21.25,53.80,18.29,47.29,7.10,765.20,95.67,1.33,39.67,6.50,Weekday,Friday,0,Morning,20
2/6/2016 0:40,40,0,22.17,45.00,21.50,43.70,22.60,45.09,20.03,47.59,18.70,56.29,9.50,87.66,18.60,43.26,20.79,54.24,18.79,49.50,9.50,757.10,84.33,5.00,40.00,6.93,Weekend,Saturday,0,Morning,40
2/7/2016 0:40,50,0,22.70,43.29,21.93,42.90,21.60,44.73,19.10,44.50,19.29,63.37,10.60,60.39,18.79,40.09,22.29,51.48,19.00,48.56,10.80,742.27,64.67,8.33,40.00,4.37,Weekend,Sunday,0,Morning,50
2/9/2016 0:40,50,0,22.79,42.50,22.13,41.20,23.29,42.70,21.39,43.59,20.80,48.39,5.88,75.50,19.10,37.23,22.23,48.87,18.89,43.73,6.27,744.77,79.33,10.33,26.00,2.87,Weekday,Tuesday,0,Morning,50
2/10/2016 0:40,60,0,22.29,42.33,21.60,40.43,22.67,43.36,19.10,40.90,19.29,50.74,2.53,92.19,20.00,40.00,23.10,46.09,18.89,43.73,3.20,738.90,88.00,7.33,56.00,1.40,Weekday,Wednesday,0,Morning,60
2/11/2016 0:40,40,0,21.07,43.36,20.53,41.26,20.89,42.29,20.10,44.59,19.60,71.04,3.13,92.06,20.20,40.39,23.00,48.20,18.89,43.30,3.67,747.57,97.67,3.00,63.67,3.30,Weekday,Thursday,0,Morning,40
2/12/2016 0:40,60,0,22.00,41.43,21.20,40.59,21.57,42.59,20.50,41.97,19.20,56.29,2.70,91.90,20.10,39.82,23.22,47.86,18.60,43.56,3.00,747.90,95.00,2.33,22.33,2.27,Weekday,Friday,0,Morning,60
2/14/2016 0:40,60,10,21.60,39.90,19.79,40.79,21.39,40.59,19.10,41.09,18.16,52.09,3.40,92.19,19.10,37.66,21.74,45.17,18.00,42.86,2.77,733.10,98.67,2.67,21.00,2.60,Weekend,Sunday,0,Morning,70
2/15/2016 0:40,60,0,20.57,41.13,18.79,41.20,20.20,41.70,19.10,40.50,18.69,67.90,2.79,91.62,19.39,37.51,22.10,43.77,17.70,41.66,2.53,747.50,92.67,5.67,50.67,1.47,Weekday,Monday,0,Morning,60
2/16/2016 0:40,60,30,21.29,39.09,19.13,40.20,21.00,39.59,21.93,37.76,19.20,42.93,-1.79,81.90,19.17,32.00,21.60,40.50,18.00,39.57,-0.60,768.87,89.33,1.33,27.00,-2.20,Weekday,Tuesday,0,Morning,90
